0min,,1min,,2min,,3min,,4min,,5min,,6min,,7min,,8min,,9min,,10min,,15min,,20min,,25min,,30min,,45min,,60min,,90min,,120min,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
749.0119019,-0.003476615,749.0119019,-0.003840599,749.0119019,-0.003589693,749.0119019,-0.003359654,749.0119019,-0.003773472,749.0119019,-0.003559141,749.0119019,-0.003531309,749.0119019,-0.003580553,749.0119019,-0.003498391,749.0119019,-0.003320969,749.0119019,-0.003663779,749.0119019,-0.003436707,749.0119019,-0.002770932,749.0119019,-0.003454735,749.0119019,-0.003035472,749.0119019,-0.002537886,749.0119019,-0.001755708,749.0119019,-0.001684907,749.0119019,-0.001397558
747.984314,-0.00382351,747.984314,-0.003788612,747.984314,-0.003801494,747.984314,-0.003783429,747.984314,-0.003669477,747.984314,-0.003983285,747.984314,-0.003970101,747.984314,-0.004007806,747.984314,-0.003724095,747.984314,-0.003928853,747.984314,-0.003844191,747.984314,-0.00339546,747.984314,-0.003298054,747.984314,-0.003870617,747.984314,-0.003141213,747.984314,-0.002666131,747.984314,-0.001806444,747.984314,-0.001760555,747.984314,-0.001702286
746.9918213,-0.004107412,746.9918213,-0.004247191,746.9918213,-0.004281027,746.9918213,-0.004135463,746.9918213,-0.004033658,746.9918213,-0.004325266,746.9918213,-0.00401945,746.9918213,-0.004081871,746.9918213,-0.004053149,746.9918213,-0.003844345,746.9918213,-0.004165667,746.9918213,-0.003688009,746.9918213,-0.003497672,746.9918213,-0.003971127,746.9918213,-0.003684159,746.9918213,-0.002823143,746.9918213,-0.002043541,746.9918213,-0.002137005,746.9918213,-0.001774013
745.9990234,-0.004300199,745.9990234,-0.004154694,745.9990234,-0.004561812,745.9990234,-0.004350381,745.9990234,-0.004094231,745.9990234,-0.00441624,745.9990234,-0.004352227,745.9990234,-0.004273593,745.9990234,-0.004336799,745.9990234,-0.004291126,745.9990234,-0.004091308,745.9990234,-0.004145874,745.9990234,-0.003809192,745.9990234,-0.004278207,745.9990234,-0.003616905,745.9990234,-0.002953875,745.9990234,-0.00221242,745.9990234,-0.002424894,745.9990234,-0.002091667
745.0057983,-0.004792444,745.0057983,-0.004841904,745.0057983,-0.00484175,745.0057983,-0.004612272,745.0057983,-0.004474967,745.0057983,-0.004863304,745.0057983,-0.004636808,745.0057983,-0.004528613,745.0057983,-0.004579077,745.0057983,-0.004481833,745.0057983,-0.004491978,745.0057983,-0.004095821,745.0057983,-0.004081923,745.0057983,-0.004599209,745.0057983,-0.004397329,745.0057983,-0.003583275,745.0057983,-0.002575663,745.0057983,-0.002603711,745.0057983,-0.002287411
744.012207,-0.004747997,744.012207,-0.004913114,744.012207,-0.005009801,744.012207,-0.004739752,744.012207,-0.005043986,744.012207,-0.004671535,744.012207,-0.005106977,744.012207,-0.004633786,744.012207,-0.00472193,744.012207,-0.004866683,744.012207,-0.005032932,744.012207,-0.004601975,744.012207,-0.003878879,744.012207,-0.00480079,744.012207,-0.004008062,744.012207,-0.00387267,744.012207,-0.003032182,744.012207,-0.00274166,744.012207,-0.002387464
742.9828491,-0.005444239,742.9828491,-0.005532016,742.9828491,-0.005236563,742.9828491,-0.005115778,742.9828491,-0.005245924,742.9828491,-0.005344172,742.9828491,-0.00529303,742.9828491,-0.005298401,742.9828491,-0.00511235,742.9828491,-0.005082109,742.9828491,-0.005232829,742.9828491,-0.005064097,742.9828491,-0.004330084,742.9828491,-0.004942752,742.9828491,-0.004693199,742.9828491,-0.004071049,742.9828491,-0.002911194,742.9828491,-0.003336433,742.9828491,-0.002758483
741.9885864,-0.005623556,741.9885864,-0.005716814,741.9885864,-0.005540501,741.9885864,-0.005366059,741.9885864,-0.005462593,741.9885864,-0.005529613,741.9885864,-0.005512591,741.9885864,-0.005407017,741.9885864,-0.005282802,741.9885864,-0.005543108,741.9885864,-0.005373167,741.9885864,-0.005511313,741.9885864,-0.004867041,741.9885864,-0.005448023,741.9885864,-0.005082109,741.9885864,-0.004332083,741.9885864,-0.003313468,741.9885864,-0.003548974,741.9885864,-0.003197028
740.9939575,-0.005975941,740.9939575,-0.005921963,740.9939575,-0.005934526,740.9939575,-0.006020416,740.9939575,-0.005630455,740.9939575,-0.005930134,740.9939575,-0.005980945,740.9939575,-0.005975788,740.9939575,-0.005971396,740.9939575,-0.005683192,740.9939575,-0.0060801,740.9939575,-0.005597031,740.9939575,-0.004978376,740.9939575,-0.005685441,740.9939575,-0.005359821,740.9939575,-0.00460341,740.9939575,-0.003826486,740.9939575,-0.003911152,740.9939575,-0.003546149
739.9990234,-0.006321255,739.9990234,-0.00634748,739.9990234,-0.006390336,739.9990234,-0.006258797,739.9990234,-0.006213836,739.9990234,-0.006108331,739.9990234,-0.006202251,739.9990234,-0.006338194,739.9990234,-0.006339827,739.9990234,-0.006270636,739.9990234,-0.006346358,739.9990234,-0.005741339,739.9990234,-0.005583743,739.9990234,-0.006117724,739.9990234,-0.005792683,739.9990234,-0.005222752,739.9990234,-0.004248473,739.9990234,-0.00406392,739.9990234,-0.004124695
739.0037231,-0.006757697,739.0037231,-0.00659537,739.0037231,-0.006728591,739.0037231,-0.006653191,739.0037231,-0.006624995,739.0037231,-0.006340337,739.0037231,-0.006601387,739.0037231,-0.006736645,739.0037231,-0.006381357,739.0037231,-0.006704377,739.0037231,-0.006569568,739.0037231,-0.006468995,739.0037231,-0.006139878,739.0037231,-0.006529841,739.0037231,-0.006363704,739.0037231,-0.005592278,739.0037231,-0.004803811,739.0037231,-0.004452113,739.0037231,-0.004590398
738.0080566,-0.007208011,738.0080566,-0.007248999,738.0080566,-0.007302966,738.0080566,-0.00717318,738.0080566,-0.007150162,738.0080566,-0.007104326,738.0080566,-0.007039943,738.0080566,-0.007226545,738.0080566,-0.007036428,738.0080566,-0.007227869,738.0080566,-0.007115174,738.0080566,-0.007152657,738.0080566,-0.00625548,738.0080566,-0.006965921,738.0080566,-0.006512144,738.0080566,-0.006027717,738.0080566,-0.004946949,738.0080566,-0.004979246,738.0080566,-0.004806576
737.012085,-0.007740915,737.012085,-0.007550769,737.012085,-0.00792315,737.012085,-0.007474494,737.012085,-0.007587757,737.012085,-0.007722911,737.012085,-0.007780633,737.012085,-0.00766625,737.012085,-0.007847601,737.012085,-0.007486656,737.012085,-0.007882428,737.012085,-0.007354788,737.012085,-0.007031538,737.012085,-0.007578243,737.012085,-0.007267023,737.012085,-0.006735116,737.012085,-0.005612414,737.012085,-0.005648852,737.012085,-0.005312465
736.0157471,-0.008560115,736.0157471,-0.008214951,736.0157471,-0.008439286,736.0157471,-0.008560216,736.0157471,-0.008212513,736.0157471,-0.008182437,736.0157471,-0.008264125,736.0157471,-0.008450406,736.0157471,-0.008360729,736.0157471,-0.008419889,736.0157471,-0.008383023,736.0157471,-0.007966053,736.0157471,-0.007645598,736.0157471,-0.008293637,736.0157471,-0.007839262,736.0157471,-0.007246606,736.0157471,-0.006486591,736.0157471,-0.006511991,736.0157471,-0.006084133
734.9833984,-0.009339315,734.9833984,-0.00934195,734.9833984,-0.009114989,734.9833984,-0.009245615,734.9833984,-0.009038836,734.9833984,-0.008963785,734.9833984,-0.008824501,734.9833984,-0.009270195,734.9833984,-0.008939847,734.9833984,-0.009014345,734.9833984,-0.00891667,734.9833984,-0.008795585,734.9833984,-0.008412323,734.9833984,-0.008946948,734.9833984,-0.008440048,734.9833984,-0.00809423,734.9833984,-0.007068366,734.9833984,-0.006923123,734.9833984,-0.006702695
733.9863281,-0.009891677,733.9863281,-0.009705001,733.9863281,-0.009905088,733.9863281,-0.009621457,733.9863281,-0.009596797,733.9863281,-0.009766915,733.9863281,-0.009729049,733.9863281,-0.009946581,733.9863281,-0.00971457,733.9863281,-0.009468809,733.9863281,-0.009665561,733.9863281,-0.009391756,733.9863281,-0.009015054,733.9863281,-0.009817027,733.9863281,-0.009105965,733.9863281,-0.008855243,733.9863281,-0.00783255,733.9863281,-0.007847855,733.9863281,-0.007199201
732.9888916,-0.010708045,732.9888916,-0.010645053,732.9888916,-0.010819105,732.9888916,-0.010714309,732.9888916,-0.010364131,732.9888916,-0.010464969,732.9888916,-0.010514849,732.9888916,-0.010588419,732.9888916,-0.010604031,732.9888916,-0.010393854,732.9888916,-0.010603526,732.9888916,-0.010337035,732.9888916,-0.009976991,732.9888916,-0.010482254,732.9888916,-0.010035324,732.9888916,-0.009519563,732.9888916,-0.008549709,732.9888916,-0.00863894,732.9888916,-0.007999092
731.9910889,-0.011543351,731.9910889,-0.011568457,731.9910889,-0.011497976,731.9910889,-0.011451991,731.9910889,-0.011149036,731.9910889,-0.011403834,731.9910889,-0.011616092,731.9910889,-0.011546174,731.9910889,-0.01148285,731.9910889,-0.011514564,731.9910889,-0.011582521,731.9910889,-0.011396823,731.9910889,-0.010943515,731.9910889,-0.011338521,731.9910889,-0.010857937,731.9910889,-0.010298511,731.9910889,-0.00972743,731.9910889,-0.009335211,731.9910889,-0.008816943
730.993103,-0.012617704,730.993103,-0.012483612,730.993103,-0.012551367,730.993103,-0.012315209,730.993103,-0.012422789,730.993103,-0.012511129,730.993103,-0.012330406,730.993103,-0.012236091,730.993103,-0.012625349,730.993103,-0.012448649,730.993103,-0.012269411,730.993103,-0.012086172,730.993103,-0.011769046,730.993103,-0.012378714,730.993103,-0.011771163,730.993103,-0.011266843,730.993103,-0.010376061,730.993103,-0.010458146,730.993103,-0.009572539
729.9946289,-0.013342524,729.9946289,-0.013399103,729.9946289,-0.013527191,729.9946289,-0.013216792,729.9946289,-0.012948683,729.9946289,-0.013110261,729.9946289,-0.013119906,729.9946289,-0.013375659,729.9946289,-0.013229196,729.9946289,-0.013318375,729.9946289,-0.013282675,729.9946289,-0.012956774,729.9946289,-0.012666382,729.9946289,-0.013261736,729.9946289,-0.012695445,729.9946289,-0.012055759,729.9946289,-0.011377811,729.9946289,-0.01142229,729.9946289,-0.010052018
728.9958496,-0.014051901,728.9958496,-0.014126329,728.9958496,-0.014161358,728.9958496,-0.014191925,728.9958496,-0.014214172,728.9958496,-0.013968739,728.9958496,-0.014125777,728.9958496,-0.01396182,728.9958496,-0.014122971,728.9958496,-0.013766053,728.9958496,-0.014048995,728.9958496,-0.013844842,728.9958496,-0.013562369,728.9958496,-0.013733299,728.9958496,-0.01346265,728.9958496,-0.013044904,728.9958496,-0.012107822,728.9958496,-0.012160283,728.9958496,-0.010555981
727.9967041,-0.014725992,727.9967041,-0.014736151,727.9967041,-0.014942637,727.9967041,-0.014803406,727.9967041,-0.014666284,727.9967041,-0.014786843,727.9967041,-0.014630444,727.9967041,-0.014832877,727.9967041,-0.014710127,727.9967041,-0.014701869,727.9967041,-0.014565766,727.9967041,-0.014420505,727.9967041,-0.013964176,727.9967041,-0.014742007,727.9967041,-0.014157198,727.9967041,-0.013668989,727.9967041,-0.012730339,727.9967041,-0.012616548,727.9967041,-0.010883637
726.9971924,-0.015505108,726.9971924,-0.015281347,726.9971924,-0.015495366,726.9971924,-0.015532633,726.9971924,-0.015345119,726.9971924,-0.015442058,726.9971924,-0.015484725,726.9971924,-0.015538177,726.9971924,-0.015669532,726.9971924,-0.01541158,726.9971924,-0.015489422,726.9971924,-0.015239459,726.9971924,-0.014709527,726.9971924,-0.01545365,726.9971924,-0.014851439,726.9971924,-0.014378184,726.9971924,-0.013346039,726.9971924,-0.01347841,726.9971924,-0.011107707
725.9973755,-0.016120732,725.9973755,-0.015868437,725.9973755,-0.016286468,725.9973755,-0.01584892,725.9973755,-0.015979832,725.9973755,-0.016110005,725.9973755,-0.015997697,725.9973755,-0.016141234,725.9973755,-0.016001888,725.9973755,-0.015871432,725.9973755,-0.01603492,725.9973755,-0.015633076,725.9973755,-0.015389694,725.9973755,-0.015932223,725.9973755,-0.015560606,725.9973755,-0.015073772,725.9973755,-0.014061976,725.9973755,-0.014036062,725.9973755,-0.011333578
724.9971924,-0.016595829,724.9971924,-0.016578786,724.9971924,-0.01667884,724.9971924,-0.01650787,724.9971924,-0.016521923,724.9971924,-0.016626872,724.9971924,-0.016566528,724.9971924,-0.016536577,724.9971924,-0.016432753,724.9971924,-0.016313296,724.9971924,-0.016725121,724.9971924,-0.01631913,724.9971924,-0.016028684,724.9971924,-0.016536577,724.9971924,-0.015917649,724.9971924,-0.01532288,724.9971924,-0.014575277,724.9971924,-0.014552949,724.9971924,-0.011457438
723.9967041,-0.017034469,723.9967041,-0.017044425,723.9967041,-0.017015651,723.9967041,-0.017120779,723.9967041,-0.016859902,723.9967041,-0.017036907,723.9967041,-0.016917419,723.9967041,-0.016878279,723.9967041,-0.017014356,723.9967041,-0.01693883,723.9967041,-0.017001562,723.9967041,-0.016746443,723.9967041,-0.016331596,723.9967041,-0.017082155,723.9967041,-0.016399801,723.9967041,-0.016008575,723.9967041,-0.014993105,723.9967041,-0.015000507,723.9967041,-0.011547132
722.9958496,-0.017656678,722.9958496,-0.01744193,722.9958496,-0.017455259,722.9958496,-0.017598812,722.9958496,-0.01744014,722.9958496,-0.017548397,722.9958496,-0.017454265,722.9958496,-0.017530497,722.9958496,-0.017229764,722.9958496,-0.017197469,722.9958496,-0.017426264,722.9958496,-0.017153129,722.9958496,-0.016824642,722.9958496,-0.017366627,722.9958496,-0.016744947,722.9958496,-0.01642652,722.9958496,-0.015269301,722.9958496,-0.015509604,722.9958496,-0.01148517
721.9946899,-0.017865656,721.9946899,-0.017926615,721.9946899,-0.017952994,721.9946899,-0.017784411,721.9946899,-0.017634209,721.9946899,-0.017874649,721.9946899,-0.017937047,721.9946899,-0.01788841,721.9946899,-0.017756283,721.9946899,-0.017735807,721.9946899,-0.017894223,721.9946899,-0.017579125,721.9946899,-0.017429944,721.9946899,-0.017788636,721.9946899,-0.017277131,721.9946899,-0.016766068,721.9946899,-0.015819669,721.9946899,-0.015779231,721.9946899,-0.011483707
720.993103,-0.018188639,720.993103,-0.018280281,720.993103,-0.018152047,720.993103,-0.018314332,720.993103,-0.018157657,720.993103,-0.018303411,720.993103,-0.018158751,720.993103,-0.018250695,720.993103,-0.018070858,720.993103,-0.018008079,720.993103,-0.018187199,720.993103,-0.017920405,720.993103,-0.017347028,720.993103,-0.018133229,720.993103,-0.017475251,720.993103,-0.01693161,720.993103,-0.016115693,720.993103,-0.016252209,720.993103,-0.011460513
719.991272,-0.018440632,719.991272,-0.018340636,719.991272,-0.018670805,719.991272,-0.018522149,719.991272,-0.018360389,719.991272,-0.018462215,719.991272,-0.018353937,719.991272,-0.018345749,719.991272,-0.018358106,719.991272,-0.018331802,719.991272,-0.018398801,719.991272,-0.018051438,719.991272,-0.01768342,719.991272,-0.01815746,719.991272,-0.017690927,719.991272,-0.017352948,719.991272,-0.016313795,719.991272,-0.016538272,719.991272,-0.010964061
718.9890747,-0.018560298,718.9890747,-0.018665995,718.9890747,-0.018565059,718.9890747,-0.018493623,718.9890747,-0.01844872,718.9890747,-0.018400289,718.9890747,-0.018473627,718.9890747,-0.018605337,718.9890747,-0.018548789,718.9890747,-0.018425845,718.9890747,-0.018426241,718.9890747,-0.018270204,718.9890747,-0.017766969,718.9890747,-0.018410264,718.9890747,-0.017951801,718.9890747,-0.017207472,718.9890747,-0.016582275,718.9890747,-0.016471334,718.9890747,-0.011069554
717.9865112,-0.018606726,717.9865112,-0.018700859,717.9865112,-0.018692577,717.9865112,-0.018639462,717.9865112,-0.018652504,717.9865112,-0.018811082,717.9865112,-0.018638469,717.9865112,-0.018488461,717.9865112,-0.018824071,717.9865112,-0.018550029,717.9865112,-0.018568184,717.9865112,-0.018615009,717.9865112,-0.018113663,717.9865112,-0.018552708,717.9865112,-0.01797187,717.9865112,-0.017462073,717.9865112,-0.016642967,717.9865112,-0.016651338,717.9865112,-0.011071169
716.9836426,-0.01883488,716.9836426,-0.018889952,716.9836426,-0.01886839,716.9836426,-0.018868539,716.9836426,-0.018844198,716.9836426,-0.018936198,716.9836426,-0.018711023,716.9836426,-0.018809844,716.9836426,-0.018664805,716.9836426,-0.018743454,716.9836426,-0.018711124,716.9836426,-0.018681865,716.9836426,-0.018044189,716.9836426,-0.01862235,716.9836426,-0.018049503,716.9836426,-0.01766816,716.9836426,-0.016762232,716.9836426,-0.016797448,716.9836426,-0.01110367
716.0162354,-0.018717619,716.0162354,-0.018738098,716.0162354,-0.01891439,716.0162354,-0.018805183,716.0162354,-0.018868191,716.0162354,-0.018941203,716.0162354,-0.018568929,716.0162354,-0.018949084,716.0162354,-0.018845191,716.0162354,-0.018665399,716.0162354,-0.018696494,716.0162354,-0.018524282,716.0162354,-0.018186456,716.0162354,-0.018781384,716.0162354,-0.018202888,716.0162354,-0.017586036,716.0162354,-0.016718347,716.0162354,-0.016697373,716.0162354,-0.011293427
715.0126343,-0.01879026,715.0126343,-0.018805183,715.0126343,-0.018903881,715.0126343,-0.018702991,715.0126343,-0.018712908,715.0126343,-0.018741669,715.0126343,-0.018547649,715.0126343,-0.018759966,715.0126343,-0.018637082,715.0126343,-0.018576717,715.0126343,-0.018721338,715.0126343,-0.018414928,715.0126343,-0.018062266,715.0126343,-0.018607618,715.0126343,-0.018153189,715.0126343,-0.017469184,715.0126343,-0.01656005,715.0126343,-0.016615711,715.0126343,-0.011188746
714.0087891,-0.018472437,714.0087891,-0.018622896,714.0087891,-0.018875033,714.0087891,-0.018556528,714.0087891,-0.018514061,714.0087891,-0.018594226,714.0087891,-0.018427929,714.0087891,-0.01856,714.0087891,-0.018509399,714.0087891,-0.018459933,714.0087891,-0.018551666,714.0087891,-0.018312147,714.0087891,-0.01783162,714.0087891,-0.018408824,714.0087891,-0.017867146,714.0087891,-0.017379658,714.0087891,-0.01665044,714.0087891,-0.01658955,714.0087891,-0.011214932
713.0045166,-0.018456956,713.0045166,-0.01828455,713.0045166,-0.018444601,713.0045166,-0.018403465,713.0045166,-0.018274672,713.0045166,-0.018430607,713.0045166,-0.018161729,713.0045166,-0.018263105,713.0045166,-0.018345054,713.0045166,-0.018154778,713.0045166,-0.018137151,713.0045166,-0.018108301,713.0045166,-0.017749079,713.0045166,-0.018289762,713.0045166,-0.017799718,713.0045166,-0.017141832,713.0045166,-0.016287517,713.0045166,-0.016259341,713.0045166,-0.011271282
711.999939,-0.018262411,711.999939,-0.017996855,711.999939,-0.017972963,711.999939,-0.017881902,711.999939,-0.017874002,711.999939,-0.01804826,711.999939,-0.01786799,711.999939,-0.018138293,711.999939,-0.018067183,711.999939,-0.017867146,711.999939,-0.017984089,711.999939,-0.017724823,711.999939,-0.017316831,711.999939,-0.017841954,711.999939,-0.017278822,711.999939,-0.016843718,711.999939,-0.015689857,711.999939,-0.016037015,711.999939,-0.011091256
710.9950562,-0.017704943,710.9950562,-0.017754296,710.9950562,-0.01771697,710.9950562,-0.017628193,710.9950562,-0.017710211,710.9950562,-0.017573208,710.9950562,-0.017589813,710.9950562,-0.017570622,710.9950562,-0.017665178,710.9950562,-0.017415371,710.9950562,-0.017583301,710.9950562,-0.017403137,710.9950562,-0.01705901,710.9950562,-0.01754974,710.9950562,-0.016796451,710.9950562,-0.016301578,710.9950562,-0.01562993,710.9950562,-0.015509604,710.9950562,-0.011203528
709.9897461,-0.017166168,709.9897461,-0.017095147,709.9897461,-0.017279966,709.9897461,-0.017251657,709.9897461,-0.017189357,709.9897461,-0.017164426,709.9897461,-0.01706095,709.9897461,-0.017194632,709.9897461,-0.017151387,709.9897461,-0.016989365,709.9897461,-0.017197469,709.9897461,-0.017067123,709.9897461,-0.016569419,709.9897461,-0.017094102,709.9897461,-0.016533736,709.9897461,-0.016013663,709.9897461,-0.015107725,709.9897461,-0.015149574,709.9897461,-0.010998437
708.9841919,-0.01654136,708.9841919,-0.016690347,708.9841919,-0.016646653,708.9841919,-0.01670609,708.9841919,-0.01644681,708.9841919,-0.016674705,708.9841919,-0.016605247,708.9841919,-0.016520429,708.9841919,-0.016766615,708.9841919,-0.016493913,708.9841919,-0.016582176,708.9841919,-0.016531443,708.9841919,-0.015887804,708.9841919,-0.016537573,708.9841919,-0.015754716,708.9841919,-0.015469388,708.9841919,-0.014504532,708.9841919,-0.014539381,708.9841919,-0.010861774
708.0142822,-0.016080871,708.0142822,-0.016027085,708.0142822,-0.015906122,708.0142822,-0.016088603,708.0142822,-0.01603502,708.0142822,-0.015968055,708.0142822,-0.015962565,708.0142822,-0.015977336,708.0142822,-0.016077727,708.0142822,-0.015804742,708.0142822,-0.016016208,708.0142822,-0.015707882,708.0142822,-0.015245458,708.0142822,-0.015735794,708.0142822,-0.015433215,708.0142822,-0.014857543,708.0142822,-0.01390702,708.0142822,-0.014070998,708.0142822,-0.01061262
707.0079956,-0.015208866,707.0079956,-0.015425071,707.0079956,-0.015293942,707.0079956,-0.015283296,707.0079956,-0.015144425,707.0079956,-0.015399388,707.0079956,-0.015400237,707.0079956,-0.015345468,707.0079956,-0.015363608,707.0079956,-0.015277198,707.0079956,-0.015170822,707.0079956,-0.014954941,707.0079956,-0.014690008,707.0079956,-0.015051369,707.0079956,-0.01480826,707.0079956,-0.014087137,707.0079956,-0.013182539,707.0079956,-0.013292266,707.0079956,-0.010394814
706.0014038,-0.014664932,706.0014038,-0.014665683,706.0014038,-0.014768729,706.0014038,-0.014525563,706.0014038,-0.014466677,706.0014038,-0.014484253,706.0014038,-0.014700868,706.0014038,-0.014613825,706.0014038,-0.014741406,706.0014038,-0.014523058,706.0014038,-0.014576229,706.0014038,-0.01438795,706.0014038,-0.014037215,706.0014038,-0.014416848,706.0014038,-0.013944073,706.0014038,-0.013381984,706.0014038,-0.012438235,706.0014038,-0.012539045,706.0014038,-0.010002692
704.9945068,-0.014053054,704.9945068,-0.013966934,704.9945068,-0.014051651,704.9945068,-0.013998917,704.9945068,-0.013839977,704.9945068,-0.013994055,704.9945068,-0.013874427,704.9945068,-0.01400744,704.9945068,-0.013756924,704.9945068,-0.01388922,704.9945068,-0.013742127,704.9945068,-0.013789375,704.9945068,-0.013278156,704.9945068,-0.01379454,704.9945068,-0.01328152,704.9945068,-0.012763319,704.9945068,-0.011988481,704.9945068,-0.011943353,704.9945068,-0.009703786
