"","exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
"58",317.051303349805,1383128.5,32.44,"C12H14O10","O10","CHO",12,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.058579801965,317.05142021744,-0.367440597232478,0.37,317,316.69728103208,0.302718967919702,6,0.833333333333333,1.16666666666667,-4,24.4660535899692,22,0.9,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"59",317.06651631633,2414618,57.98,"C16H14O7","O7","CHO",16,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.07379276849,317.06667635054,-0.503135477886215,0.5,317,316.712477011671,0.287522988329215,10,0.4375,0.875,3,24.4672271386692,23,0.9,34,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"60",317.087749269609,1508763.9,35.55,"C13H18O9","O9","CHO",13,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.095025721769,317.08780572274,-0.177472537492158,0.18,317,316.733686256044,0.266313743956232,5,0.692307692307692,1.38461538461538,-4,24.4688524749923,22,0.9,28,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"61",317.102899236272,1762973.3,41.85,"C17H18O6","O6","CHO",17,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.110175688432,317.10306185584,-0.511205174592046,0.51,317,316.748819306119,0.251180693880826,9,0.352941176470588,1.05882352941176,3,24.4700260236923,23,0.9,36,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"62",317.139214156364,999072.5,22.94,"C18H22O5","O5","CHO",18,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.146490608524,317.13944736114,-0.733010683279521,0.73,317,316.785093676646,0.214906323353546,8,0.277777777777778,1.22222222222222,3,24.4728249087154,23,0.9,38,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"63",319.009376041197,897547.4,19.84,"C14H8O9","O9","CHO",14,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.016652493357,319.00955540374,-0.560478778878638,0.56,319,318.653167322012,0.34683267798755,11,0.642857142857143,0.571428571428571,2,24.6166793735308,23,0.9,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
"64",319.04588596086,3503054.8,82.52,"C15H12O8","O8","CHO",15,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.05316241302,319.04594090904,-0.171684540934882,0.17,319,318.689636474372,0.310363525627736,10,0.533333333333333,0.8,2,24.6194782585538,23,0.9,32,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
"65",319.08227888078,3628754,85.55,"C16H16O7","O7","CHO",16,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.08955533294,319.08232641434,-0.14850081694325,0.15,319,318.725988757633,0.274011242367408,9,0.4375,1,2,24.6222771435769,23,0.9,34,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"66",417.067328760175,4371659,65.98,"C16H18O13","O13","CHO",16,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,418.074605212335,417.06746421194,-0.323989458481108,0.32,417,416.601627654975,0.398372345024995,8,0.8125,1.125,-5,32.1595954357,29,0.9,34,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
"67",319.15491872094,1211352.9,27.39,"C18H24O5","O5","CHO",18,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.1621951731,319.15509742494,-0.558167086077668,0.56,319,318.798547487499,0.201452512500964,7,0.277777777777778,1.33333333333333,2,24.6278749136231,23,0.9,38,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
"68",321.025185605543,2882696.3,67.6,"C14H10O9","O9","CHO",14,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.032462057703,321.02520546754,-0.061677001994396,0.06,321,320.66672601539,0.333273984609775,10,0.642857142857143,0.714285714285714,1,24.7717293784385,23,0.9,30,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
